global_step,return
38600,-119.3246841430664
38800,-2.0921432971954346
39000,-1.370553970336914
39200,-363.60107421875
39400,-237.58303833007812
39600,-119.42941284179688
39800,-126.38763427734375
40000,-117.15657043457031
40200,-3.1590447425842285
40400,-131.43853759765625
40600,-128.7061004638672
40800,-232.13021850585938
41000,-119.8506851196289
41200,-118.98582458496094
41400,-125.8050308227539
41600,-236.32058715820312
41800,-126.6167221069336
42000,-222.9996795654297
42200,-126.9451675415039
42400,-329.1869201660156
42600,-246.08755493164062
42800,-120.6679458618164
43000,-227.6253204345703
43200,-122.91893768310547
43400,-118.00404357910156
43600,-230.30471801757812
43800,-126.73003387451172
44000,-249.09182739257812
44200,-126.44342041015625
44400,-222.7694091796875
44600,-234.2490234375
44800,-7.519524574279785
45000,-134.1285858154297
45200,-258.3193359375
45400,-126.84598541259766
45600,-238.379638671875
45800,-124.37086486816406
46000,-123.10558319091797
46200,-129.5919189453125
46400,-129.73077392578125
46600,-125.32164764404297
46800,-118.26478576660156
47000,-232.46800231933594
47200,-122.49068450927734
47400,-228.41041564941406
47600,-126.38539123535156
47800,-8.8629150390625
48000,-248.21701049804688
48200,-124.6275405883789
48400,-243.4954376220703
48600,-244.83876037597656
48800,-126.9004135131836
49000,-128.25621032714844
49200,-242.7333984375
49400,-355.8187255859375
49600,-119.9775619506836
49800,-346.65521240234375
50000,-261.8116455078125
50200,-128.1281280517578
50400,-231.5214080810547
50600,-131.8316192626953
50800,-8.383917808532715
51000,-127.34622955322266
51200,-245.30783081054688
51400,-124.39213562011719
51600,-118.12974548339844
51800,-254.17259216308594
52000,-128.16368103027344
52200,-234.95631408691406
52400,-3.622279405593872
52600,-117.48390197753906
52800,-230.77952575683594
53000,-0.6356250047683716
53200,-1.8434569835662842
53400,-125.75655364990234
53600,-0.4894101321697235
53800,-0.36543309688568115
54000,-122.19744110107422
54200,-225.6725311279297
54400,-119.1435546875
54600,-120.34195709228516
54800,-0.4309723377227783
55000,-128.6505126953125
55200,-130.82833862304688
55400,-126.61830139160156
55600,-122.90599060058594
55800,-130.98521423339844
56000,-116.7283706665039
56200,-123.75643157958984
56400,-1.6075080633163452
56600,-237.7159423828125
56800,-119.84125518798828
57000,-118.82960510253906
57200,-118.41199493408203
57400,-235.55810546875
57600,-124.93267059326172
57800,-125.72396087646484
58000,-323.4212341308594
58200,-0.7109179496765137
58400,-120.60438537597656
58600,-115.59700775146484
58800,-121.8800277709961
59000,-125.51988220214844
59200,-126.799072265625
59400,-288.1853332519531
59600,-235.46646118164062
59800,-118.66567993164062
60000,-250.1995849609375
60200,-118.73116302490234
60400,-0.5495441555976868
60600,-115.83241271972656
60800,-1.5386786460876465
61000,-336.1097412109375
61200,-229.5135498046875
61400,-252.04046630859375
61600,-245.09942626953125
61800,-117.75370025634766
62000,-124.7320785522461
62200,-127.07350158691406
62400,-116.49542236328125
62600,-3.3375303745269775
62800,-119.07734680175781
63000,-120.71932983398438
63200,-117.64153289794922
63400,-1.2369009256362915
63600,-0.7117334008216858
63800,-119.56218719482422
64000,-124.6904296875
64200,-125.49700927734375
64400,-232.4844970703125
64600,-123.48944854736328
64800,-124.12059783935547
65000,-120.84066772460938
65200,-2.2222659587860107
65400,-2.6270370483398438
65600,-123.53765106201172
65800,-128.44712829589844
66000,-3.716815710067749
66200,-225.09620666503906
66400,-116.4939956665039
66600,-119.6812744140625
66800,-250.29307556152344
67000,-243.3579864501953
67200,-118.210693359375
67400,-114.42630767822266
67600,-120.9616470336914
67800,-0.41758355498313904
68000,-232.13217163085938
68200,-117.57465362548828
68400,-123.3333969116211
68600,-123.16282653808594
68800,-120.99883270263672
69000,-225.59072875976562
69200,-236.29017639160156
69400,-221.5030059814453
69600,-131.74002075195312
69800,-119.31588745117188
70000,-120.93557739257812
70200,-131.1522674560547
70400,-261.6188049316406
70600,-121.40689086914062
70800,-118.30301666259766
71000,-123.99842071533203
71200,-221.7832489013672
71400,-117.39028930664062
71600,-232.1415557861328
71800,-120.66429901123047
72000,-127.9059066772461
72200,-228.46701049804688
72400,-2.1575498580932617
72600,-235.85816955566406
72800,-116.87216186523438
73000,-116.25598907470703
73200,-121.1757583618164
73400,-118.49292755126953
73600,-282.5445556640625
73800,-224.3957061767578
74000,-129.5690155029297
74200,-247.96603393554688
74400,-323.6922302246094
74600,-243.3974151611328
74800,-115.01195526123047
75000,-118.50621795654297
75200,-3.708995819091797
75400,-1.7407853603363037
75600,-125.71817779541016
75800,-116.50899505615234
76000,-116.70369720458984
76200,-232.6123504638672
76400,-2.3877649307250977
76600,-118.56660461425781
76800,-126.97216796875
77000,-125.7577133178711
77200,-118.0108871459961
77400,-121.69287109375
77600,-126.64938354492188
77800,-120.44093322753906
78000,-219.92706298828125
78200,-125.69181823730469
78400,-223.76600646972656
78600,-118.17594146728516
78800,-122.88853454589844
79000,-120.89293670654297
79200,-138.366455078125
79400,-133.6916046142578
79600,-231.13031005859375
79800,-14.997599601745605
80000,-131.3289794921875
80200,-130.3263397216797
80400,-5.69597053527832
80600,-236.1089630126953
80800,-228.30906677246094
81000,-121.00363159179688
81200,-233.7578887939453
81400,-119.4012680053711
81600,-225.22972106933594
81800,-227.89859008789062
82000,-238.12344360351562
82200,-1.505102276802063
82400,-122.32164001464844
82600,-121.8777084350586
82800,-220.81764221191406
83000,-222.1846923828125
83200,-114.52989959716797
83400,-1.6402912139892578
83600,-114.72494506835938
83800,-7.582186222076416
84000,-124.73187255859375
84200,-242.6273651123047
84400,-241.35182189941406
84600,-120.51792907714844
84800,-220.72105407714844
85000,-117.87714385986328
85200,-126.02969360351562
85400,-2.2125725746154785
85600,-218.24765014648438
85800,-127.50365447998047
86000,-120.13799285888672
86200,-113.39630126953125
86400,-116.3469467163086
86600,-234.44326782226562
86800,-246.54708862304688
87000,-119.53748321533203
87200,-121.52894592285156
87400,-115.83614349365234
87600,-224.28207397460938
87800,-1.3527493476867676
88000,-124.38521575927734
88200,-123.72406005859375
88400,-234.25601196289062
88600,-0.8130277395248413
88800,-1.803097128868103
89000,-219.23216247558594
89200,-119.05181121826172
89400,-236.9704132080078
89600,-126.44974517822266
89800,-234.37913513183594
90000,-1.5724480152130127
90200,-124.86921691894531
90400,-229.90652465820312
90600,-231.3203582763672
90800,-236.19729614257812
91000,-123.14266967773438
91200,-341.1241760253906
91400,-117.55025482177734
91600,-257.0169677734375
91800,-225.1294403076172
92000,-3.5746705532073975
92200,-129.04273986816406
92400,-119.06446075439453
92600,-126.24671173095703
92800,-122.6611328125
93000,-223.85809326171875
93200,-222.55410766601562
93400,-127.21758270263672
93600,-220.44642639160156
93800,-1.3438515663146973
94000,-233.99368286132812
94200,-127.62035369873047
94400,-117.620361328125
94600,-120.53270721435547
94800,-120.07449340820312
95000,-120.74336242675781
95200,-138.40013122558594
95400,-136.86270141601562
95600,-125.47792053222656
95800,-131.23968505859375
96000,-305.1187744140625
96200,-129.052978515625
96400,-232.2895965576172
96600,-118.8680191040039
96800,-122.9888916015625
97000,-118.40342712402344
97200,-119.621826171875
97400,-130.89422607421875
97600,-236.68026733398438
97800,-126.21371459960938
98000,-125.52972412109375
98200,-117.87601470947266
98400,-114.25817108154297
98600,-116.33370971679688
98800,-1.4530397653579712
99000,-116.6989974975586
99200,-221.0758819580078
99400,-126.16233825683594
99600,-225.06752014160156
99800,-228.7927703857422
100000,-118.48709106445312
100200,-127.78408813476562
100400,-116.43244934082031
100600,-121.89078521728516
100800,-120.7190170288086
101000,-119.38249206542969
