global_step,return
1000,-169.5760955810547
2000,-313.4360656738281
3000,-310.73260498046875
4000,-226.01968383789062
5000,-345.39739990234375
6000,-95.47150421142578
7000,-285.4140930175781
8000,-148.2598419189453
9000,-188.25115966796875
10000,-246.49452209472656
11000,-321.3296203613281
12000,-161.69566345214844
13000,375.64361572265625
14000,693.7696533203125
15000,184.58021545410156
16000,709.4769897460938
