global_step,return
1000,-240.4437255859375
2000,-333.4339904785156
3000,-184.6415252685547
4000,-290.96337890625
5000,-205.09632873535156
6000,-92.9670639038086
7000,-138.8760986328125
8000,-146.6675262451172
9000,-120.37779998779297
10000,-173.71844482421875
11000,-119.75513458251953
12000,-6.43070650100708
13000,127.7868423461914
14000,82.80958557128906
15000,161.95819091796875
16000,22.902441024780273
17000,301.2181091308594
18000,84.9073257446289
19000,193.3378143310547
20000,-125.56834411621094
21000,480.16693115234375
22000,657.5209350585938
23000,664.9481811523438
24000,818.570556640625
25000,678.9208984375
26000,759.5023193359375
27000,649.1286010742188
28000,1257.3179931640625
29000,573.6092529296875
30000,869.8132934570312
31000,1375.5626220703125
32000,1037.6976318359375
33000,749.2166137695312
34000,794.5485229492188
35000,2169.785888671875
36000,2896.99560546875
37000,2835.9091796875
38000,2793.639892578125
39000,2520.87109375
40000,959.6213989257812
41000,2835.587890625
42000,3127.0537109375
43000,3227.6640625
44000,2946.758544921875
45000,3249.02685546875
46000,3333.994873046875
47000,3187.073974609375
48000,2028.7506103515625
49000,3125.384521484375
50000,1076.9921875
51000,1542.5518798828125
52000,1078.2493896484375
53000,3063.26171875
54000,2246.177001953125
55000,2659.41552734375
56000,3012.042724609375
57000,3174.107421875
58000,3325.952880859375
59000,3272.46826171875
60000,3479.03515625
61000,3392.5
62000,3370.812255859375
63000,3565.453125
64000,3494.13525390625
65000,3576.68505859375
66000,3741.415283203125
67000,3612.886962890625
68000,3141.888916015625
69000,3352.507568359375
70000,3791.13232421875
71000,3497.12939453125
72000,3467.46044921875
73000,3213.445556640625
74000,3563.679931640625
75000,3741.0673828125
76000,3542.762939453125
77000,3308.896240234375
78000,3698.972412109375
79000,3915.899169921875
80000,2130.986572265625
81000,2895.275390625
82000,750.564208984375
83000,633.972412109375
84000,4134.08154296875
85000,498.25799560546875
86000,599.6304321289062
87000,4030.365234375
88000,3751.287109375
89000,3926.124755859375
90000,2114.361328125
91000,3927.306640625
92000,4035.485107421875
93000,2587.19873046875
94000,4116.30126953125
95000,4082.35986328125
96000,511.8231201171875
97000,770.868896484375
98000,2983.757080078125
99000,707.8245849609375
100000,2440.1328125
101000,3984.79541015625
102000,4222.7373046875
103000,3825.615966796875
104000,4030.646728515625
105000,3765.144287109375
106000,4226.58935546875
107000,3470.165283203125
108000,4055.059814453125
109000,1709.970703125
110000,1034.6513671875
111000,4174.76904296875
112000,585.9660034179688
113000,4194.43994140625
114000,4255.4140625
115000,1008.7168579101562
116000,4370.86962890625
117000,4161.33251953125
118000,3669.239013671875
119000,3874.822265625
120000,4416.51806640625
121000,3975.927734375
122000,4303.27734375
123000,4265.5
124000,4091.78369140625
125000,4513.22900390625
126000,4364.5791015625
127000,1288.6649169921875
128000,582.0999145507812
129000,4346.1953125
130000,4382.96875
131000,4193.45068359375
132000,4493.67822265625
133000,1964.94775390625
134000,4180.3525390625
135000,4468.03857421875
136000,4514.69384765625
137000,4327.14990234375
138000,4517.39013671875
139000,4636.3388671875
140000,4363.1767578125
141000,4428.61865234375
142000,4454.771484375
143000,3967.722412109375
144000,4433.8876953125
145000,4619.421875
146000,4488.3681640625
147000,4480.87158203125
148000,4471.33935546875
149000,4506.6484375
150000,1423.8489990234375
151000,4656.97265625
152000,4435.11328125
153000,4554.0771484375
154000,4364.12890625
155000,4276.71923828125
156000,4671.56005859375
157000,2662.570068359375
158000,4562.4111328125
159000,4513.447265625
160000,4491.89453125
161000,4478.57958984375
162000,4465.2275390625
163000,4344.353515625
164000,4364.11181640625
165000,4673.35888671875
166000,4504.134765625
167000,4477.38623046875
168000,4545.18212890625
169000,4689.30908203125
170000,4450.138671875
171000,4582.2998046875
172000,4548.52587890625
173000,4353.8505859375
174000,4510.28466796875
175000,183.0207977294922
176000,4651.5185546875
177000,4576.31103515625
178000,4641.7392578125
179000,4598.54833984375
180000,1904.61669921875
181000,4595.93701171875
182000,4627.3173828125
183000,4598.44921875
184000,4720.38818359375
185000,4498.6904296875
186000,4555.80419921875
187000,4416.94287109375
188000,4588.22998046875
189000,4603.81689453125
190000,4725.50732421875
191000,4582.564453125
192000,4573.91162109375
193000,4580.98828125
194000,4558.6142578125
195000,4624.4990234375
196000,2642.7412109375
197000,4498.59375
198000,4486.3232421875
199000,4423.80126953125
200000,4572.11865234375
201000,2462.407470703125
202000,4599.578125
203000,4384.7802734375
204000,4668.46142578125
205000,4666.7275390625
206000,4511.60205078125
207000,4563.04248046875
208000,4606.45654296875
209000,4454.60009765625
210000,4428.9521484375
211000,4308.53955078125
212000,4606.45703125
213000,3437.277099609375
214000,4917.2421875
215000,4663.615234375
216000,4746.0849609375
217000,1907.9764404296875
218000,5128.1865234375
219000,4916.3447265625
220000,5071.06298828125
221000,3591.388427734375
222000,599.2767944335938
223000,5216.591796875
224000,4984.1279296875
225000,5231.724609375
226000,5379.38671875
227000,5308.173828125
228000,3417.42431640625
229000,637.0265502929688
230000,5094.09326171875
231000,5158.0927734375
232000,5357.05517578125
233000,5390.8154296875
234000,5448.169921875
235000,5393.94189453125
236000,5250.64794921875
237000,696.8181762695312
