global_step,return
1000,-283.59136962890625
2000,-425.17236328125
3000,-266.56304931640625
4000,-189.18516540527344
5000,-283.5437927246094
6000,-79.28691864013672
7000,-155.8482208251953
8000,-246.8924102783203
9000,-354.9870910644531
10000,-230.47019958496094
11000,-324.9903259277344
12000,247.83575439453125
13000,-148.38104248046875
14000,81.55873107910156
15000,273.5724792480469
16000,897.8276977539062
17000,1237.5810546875
18000,1438.9093017578125
19000,-1.5026494264602661
20000,638.4954223632812
21000,2392.876220703125
22000,2440.689208984375
23000,2624.338134765625
24000,2347.1767578125
25000,2663.898681640625
26000,2789.355224609375
27000,3098.947265625
28000,3155.6708984375
29000,2772.916259765625
30000,3375.504638671875
31000,3327.7783203125
32000,3232.660400390625
33000,3356.5498046875
34000,3674.722412109375
35000,3394.86572265625
36000,3560.1630859375
37000,3762.58203125
38000,3762.599609375
39000,4038.783447265625
40000,3866.21630859375
41000,4192.9931640625
42000,4211.35595703125
43000,4165.74169921875
44000,4275.9541015625
45000,4181.0380859375
46000,4315.09033203125
47000,4110.6826171875
48000,4306.0869140625
49000,4576.2255859375
50000,4520.56982421875
51000,4521.875
52000,4383.95556640625
53000,4771.64990234375
54000,4698.4404296875
55000,4794.6630859375
56000,4812.80517578125
57000,4887.00048828125
58000,5119.453125
59000,4720.515625
60000,5178.12548828125
61000,5151.669921875
62000,5278.16650390625
63000,5107.3544921875
64000,5492.8330078125
65000,5483.64404296875
66000,5405.8544921875
67000,5463.28955078125
68000,5736.76708984375
69000,5716.109375
70000,5217.36865234375
71000,5677.8798828125
72000,5489.001953125
73000,5507.4921875
74000,5548.34033203125
75000,5268.31884765625
76000,5730.32275390625
77000,5718.15673828125
78000,5873.43701171875
79000,5878.87109375
80000,5831.83349609375
81000,6007.66650390625
82000,5911.12890625
83000,5934.427734375
84000,5810.6435546875
85000,5761.794921875
86000,5971.2138671875
87000,6103.60400390625
88000,5887.82763671875
89000,5801.34033203125
90000,6158.0654296875
91000,6153.841796875
92000,6243.7958984375
93000,6296.31005859375
94000,6210.2373046875
95000,6221.85791015625
96000,6263.251953125
97000,6313.76220703125
98000,6305.23193359375
99000,6426.77392578125
100000,6299.79736328125
101000,6536.5205078125
