global_step,return
1000,-283.59136962890625
2000,-425.17236328125
3000,-266.56304931640625
4000,-189.18516540527344
5000,-283.5437927246094
6000,-77.13394165039062
7000,-137.43618774414062
8000,-107.50672912597656
9000,-139.20672607421875
10000,-266.83465576171875
11000,-347.1553039550781
12000,-136.2883758544922
13000,106.69205474853516
14000,947.3726806640625
15000,1157.5576171875
16000,1351.4691162109375
17000,1044.186767578125
18000,1019.9746704101562
19000,1402.28076171875
20000,1449.041748046875
21000,826.409423828125
22000,2248.41015625
23000,2390.955810546875
24000,2542.1474609375
25000,2684.809326171875
26000,597.9322509765625
27000,2270.74951171875
28000,3137.45751953125
29000,3262.34521484375
30000,3189.250244140625
31000,3143.109375
32000,3269.595947265625
33000,3668.626220703125
34000,3057.696533203125
35000,3424.2275390625
36000,3990.185791015625
37000,3543.59716796875
38000,3660.8466796875
39000,3477.647216796875
40000,3858.482666015625
41000,3806.36767578125
42000,3897.6767578125
43000,3182.097900390625
44000,3648.727294921875
45000,3832.08544921875
46000,4093.927734375
47000,4187.1337890625
48000,4227.2646484375
49000,4316.359375
50000,4546.71240234375
51000,4745.39990234375
52000,4454.3994140625
53000,4626.65185546875
54000,4336.85791015625
55000,4522.82568359375
56000,4704.21484375
57000,4610.76416015625
58000,4971.50341796875
59000,3588.549072265625
60000,5005.20458984375
61000,2398.805908203125
62000,5066.89013671875
63000,5304.97509765625
64000,1733.833251953125
65000,4701.447265625
66000,5156.8740234375
67000,5174.275390625
68000,5336.373046875
69000,5454.40869140625
70000,5241.05322265625
71000,5235.78271484375
72000,4186.7021484375
73000,5303.6474609375
74000,869.4722900390625
75000,5787.76708984375
76000,5599.189453125
77000,5703.73388671875
78000,5574.24072265625
79000,5650.9306640625
80000,5647.3427734375
81000,5546.16064453125
82000,5769.2919921875
83000,5809.36328125
84000,5243.95654296875
85000,5720.06103515625
86000,5875.76416015625
87000,5784.8076171875
88000,5689.0400390625
89000,5599.4091796875
90000,3987.4638671875
91000,5822.05908203125
92000,5945.9013671875
93000,3376.68896484375
94000,6143.92529296875
95000,5817.43310546875
96000,5739.48046875
97000,5892.34912109375
98000,5079.6142578125
99000,6252.8515625
100000,6127.640625
101000,5879.89892578125
