global_step,return
1000,-283.59136962890625
2000,-425.17236328125
3000,-266.56304931640625
4000,-189.18516540527344
5000,-283.5437927246094
6000,-77.13394165039062
7000,-177.00953674316406
8000,-258.9377136230469
9000,-346.14398193359375
10000,-296.24560546875
11000,-184.5574188232422
12000,-336.26220703125
13000,514.7940063476562
14000,428.67620849609375
15000,657.0967407226562
16000,116.21427154541016
17000,198.65089416503906
18000,1467.6881103515625
19000,1921.590576171875
20000,1971.802001953125
21000,2193.529296875
22000,2573.521484375
23000,1899.5361328125
24000,2385.80322265625
25000,2917.199951171875
26000,2871.346435546875
27000,1691.618408203125
28000,3223.994140625
29000,3371.751220703125
30000,3024.81396484375
31000,3386.62451171875
32000,3277.770263671875
33000,3265.00439453125
34000,3280.79443359375
35000,-131.23228454589844
36000,3636.420654296875
37000,3747.021240234375
38000,3851.4111328125
39000,3937.9091796875
40000,3741.587158203125
41000,351.97222900390625
42000,4099.16748046875
43000,4052.425537109375
44000,3881.890625
45000,4131.759765625
46000,4363.5185546875
47000,4376.927734375
48000,4053.01220703125
49000,4550.55810546875
50000,4160.21337890625
51000,1330.16845703125
52000,4323.3994140625
53000,4302.47607421875
54000,4639.70751953125
55000,4598.65576171875
56000,4396.92919921875
57000,4687.52001953125
58000,4570.10009765625
59000,4636.8154296875
60000,4416.00390625
61000,4725.2177734375
62000,4660.81982421875
63000,4962.77294921875
64000,5005.13916015625
65000,5027.12939453125
66000,4788.31982421875
67000,4982.4033203125
68000,5016.75
69000,5047.740234375
70000,4933.96826171875
71000,5265.73779296875
72000,5035.6572265625
73000,5361.845703125
74000,5254.8251953125
75000,5151.5927734375
76000,5272.53515625
77000,5533.56298828125
78000,5238.79541015625
79000,5336.0888671875
80000,5444.48974609375
81000,5093.3740234375
82000,5153.9150390625
83000,2773.990478515625
84000,5669.88623046875
85000,5547.1328125
86000,3488.7919921875
87000,5302.89990234375
88000,5300.94873046875
89000,5413.92578125
90000,5633.322265625
91000,5600.5244140625
92000,5739.26806640625
93000,5603.88818359375
94000,5698.72021484375
95000,5631.1015625
96000,5502.13720703125
97000,5665.7998046875
98000,5223.64453125
99000,5701.82470703125
100000,5726.96240234375
101000,5921.3095703125
