global_step,return
18,8.812532424926758
38,13.52992057800293
58,11.68164348602295
78,11.830803871154785
116,11.357804298400879
141,17.818090438842773
166,18.382915496826172
177,6.825029373168945
197,13.203187942504883
211,12.881110191345215
247,47.44108581542969
265,13.565613746643066
278,10.677874565124512
296,12.882295608520508
317,10.344045639038086
340,16.2606258392334
362,21.016551971435547
377,12.120856285095215
411,26.438791275024414
426,11.44530200958252
476,18.509292602539062
505,20.876741409301758
538,26.76909828186035
550,9.267269134521484
571,8.508606910705566
584,10.616303443908691
606,19.27410888671875
620,11.450630187988281
649,11.023292541503906
687,18.000507354736328
724,41.8331413269043
742,17.102075576782227
759,16.276470184326172
793,29.342967987060547
826,22.120119094848633
852,15.759711265563965
924,93.58892059326172
938,6.179226875305176
949,8.481644630432129
963,12.626805305480957
1015,34.75058364868164
1044,35.738346099853516
1058,13.081969261169434
1080,12.340108871459961
1100,11.148934364318848
1119,14.21573257446289
1138,12.59439754486084
1164,25.447790145874023
1183,13.209001541137695
1196,9.434727668762207
1209,7.347611904144287
1230,14.50749397277832
1243,9.620035171508789
1258,15.595075607299805
1278,11.270604133605957
1296,20.631128311157227
1319,10.009100914001465
1336,16.272672653198242
1347,8.88061237335205
1364,12.5049409866333
1399,26.45029067993164
1416,12.290655136108398
1450,21.135446548461914
1470,12.213873863220215
1490,17.437984466552734
1502,7.320226192474365
1516,12.92944622039795
1527,9.083879470825195
1539,9.797155380249023
1552,8.504583358764648
1569,11.95496940612793
1588,11.62438678741455
1608,17.01154327392578
1617,6.708774566650391
1643,17.661209106445312
1656,8.896371841430664
1697,24.052331924438477
1709,7.45665168762207
1731,14.437360763549805
1750,12.646008491516113
1761,7.813319683074951
1790,32.76966857910156
1820,23.69953727722168
1856,34.607173919677734
1875,9.533487319946289
1913,12.927062034606934
1933,12.387371063232422
1946,11.02634334564209
1958,8.309252738952637
1973,8.664399147033691
1988,13.107009887695312
2001,10.600048065185547
2022,15.281208038330078
2052,14.384326934814453
2070,10.837903022766113
2087,12.335176467895508
2100,10.019457817077637
2121,21.62026023864746
2147,11.59316635131836
2164,11.464225769042969
2177,10.357926368713379
2201,22.202499389648438
2224,18.895082473754883
2245,21.33759307861328
2267,16.8488712310791
2298,19.362117767333984
2320,21.117244720458984
2332,7.5083699226379395
2351,13.4104585647583
2368,12.442341804504395
2385,14.50175666809082
2403,11.917459487915039
2414,8.39576530456543
2441,20.807571411132812
2460,14.24399471282959
2477,7.7494306564331055
2495,13.921178817749023
2516,16.334421157836914
2532,13.60816764831543
2577,35.86115646362305
2595,9.793302536010742
2624,11.275193214416504
2653,23.41657829284668
2674,16.637699127197266
2684,7.173589706420898
2704,18.55450439453125
2723,15.55444049835205
2752,24.853534698486328
2775,20.20416831970215
2785,8.067363739013672
2811,11.644411087036133
2839,17.563940048217773
2852,9.531119346618652
2880,29.500150680541992
2894,12.682012557983398
2907,9.329866409301758
2924,13.495196342468262
2948,24.635251998901367
2961,9.491378784179688
2987,28.605918884277344
3002,10.590598106384277
3024,10.475311279296875
3058,37.687530517578125
3070,10.465755462646484
3079,5.603924751281738
3103,13.409478187561035
3121,14.48030948638916
3134,9.901400566101074
3163,29.384033203125
3186,14.02426528930664
3228,17.153465270996094
3247,19.06404685974121
3272,18.41256332397461
3308,45.3171272277832
3326,13.800637245178223
3352,10.504920959472656
3379,9.44500732421875
3391,10.561267852783203
3414,12.952832221984863
3440,17.580812454223633
3486,63.66165542602539
