global_step,return
1000,-283.59136962890625
2000,-425.17236328125
3000,-266.56304931640625
4000,-189.18516540527344
5000,-283.5437927246094
6000,-77.13394165039062
7000,-289.39727783203125
8000,-236.00955200195312
9000,-279.8818664550781
10000,-265.974609375
11000,-417.1626281738281
12000,-218.95086669921875
13000,-183.31674194335938
14000,-258.7309265136719
15000,-332.2063293457031
16000,-324.5133972167969
17000,-394.0880432128906
18000,-439.45391845703125
19000,-70.17338562011719
20000,-144.40065002441406
21000,-148.01275634765625
22000,64.68289947509766
23000,-10.7539701461792
24000,13.332801818847656
25000,41.424224853515625
26000,35.35947799682617
27000,189.22286987304688
28000,86.04092407226562
29000,153.33082580566406
30000,202.51101684570312
31000,249.30421447753906
32000,-317.3468017578125
33000,368.3860168457031
34000,362.02777099609375
35000,507.1101989746094
36000,616.620361328125
37000,414.5082702636719
38000,476.1614685058594
39000,557.8148803710938
40000,599.4624633789062
41000,454.7021484375
42000,548.155029296875
43000,597.5848999023438
44000,550.8471069335938
45000,652.3024291992188
46000,634.6515502929688
47000,673.2337646484375
48000,643.302001953125
49000,390.08367919921875
50000,738.990478515625
51000,610.3838500976562
52000,778.7178344726562
53000,711.3402099609375
54000,764.7869262695312
55000,761.3558349609375
56000,845.0805053710938
57000,749.589111328125
58000,710.3806762695312
59000,818.00244140625
60000,861.8753662109375
61000,789.34814453125
62000,897.73193359375
63000,876.944091796875
64000,896.4262084960938
65000,793.8017578125
66000,835.1053466796875
67000,896.7764282226562
68000,851.8629150390625
69000,921.8815307617188
70000,895.3782958984375
71000,899.2115478515625
72000,983.823486328125
73000,952.1572875976562
74000,850.8964233398438
75000,900.7261352539062
76000,842.9390869140625
77000,963.6179809570312
78000,911.435546875
79000,982.5245971679688
80000,872.8614501953125
81000,914.2389526367188
